id,realSum
38136,130.4154851845798
38137,169.55694267004006
38138,397.1760635502996
38139,203.4232945416999
38140,553.5386059452002
38141,500.24512594220016
38142,241.02601560199977
38143,137.3587440291701
38144,172.07456029149995
38145,407.59185229439964
38146,175.9491113382199
38147,508.3538529451996
38148,145.92083050365005
38149,203.03097424269984
38150,153.45393906925997
38151,275.83005919859977
38152,90.08594479659004
38153,233.76559069280003
38154,121.77340897902995
38155,235.07532114259988
38156,172.61725909320978
38157,179.70473133655997
38158,314.5164393083996
38159,250.1526349755998
38160,791.1962485406985
38161,261.97553859059997
38162,273.67934000900027
38163,390.1381556147003
38164,162.53745134868
38165,151.75035487500998
38166,451.8398669958995
38167,178.10293406035012
38168,199.82071781360008
38169,602.944536705501
38170,239.29247121539998
38171,416.4672784800999
38172,170.73980384411996
38173,205.4318863758001
38174,432.1300068728998
38175,231.68166108180003
38176,338.6251026006994
38177,286.2364743842
38178,365.19545384640026
38179,325.0080954756999
38180,199.78556977450012
38181,169.96203686515975
38182,254.1165183541
38183,331.83159210560007
38184,396.4804443241004
38185,128.6682803026502
38186,293.4997318880997
38187,223.38077559330006
38188,185.36902454700007
38189,395.31061645549994
38190,266.1185130002004
38191,179.72323401249974
38192,156.2470013251999
38193,274.94449500580004
38194,441.1023840521003
38195,131.7971551211301
38196,427.25548289929964
38197,101.19736804732995
38198,184.65636933636992
38199,296.05899815560025
38200,237.98902370389987
38201,141.17216977113006
38202,180.31912948291995
38203,460.96510224219963
38204,121.22319497725002
38205,187.36340971419986
38206,480.01781033940006
38207,198.4652638108799
38208,327.67503029659974
38209,147.28959175400004
38210,223.45198552891986
38211,298.00748498800004
38212,190.8095911175701
38213,518.4880318340006
38214,179.58705446072008
38215,125.22695849135006
38216,168.34658439636
38217,236.57425933559966
38218,181.0994874209998
38219,208.80138230819983
38220,169.20052813618003
38221,371.8798500845999
38222,162.74742027989998
38223,147.71066455309997
38224,270.6341382450998
38225,159.00093385934008
38226,225.46015803589992
38227,145.80607458608006
38228,656.8226225512001
38229,140.85612775211015
38230,273.94136550819997
38231,198.82969343522024
38232,131.61750255255006
38233,315.07593142397
38234,306.9404315313
38235,337.6831753275496
38236,564.0271406331295
38237,145.55219176719996
38238,129.70098188389
38239,339.81606451593996
38240,123.87731349367002
38241,125.80484147316999
38242,155.78121635101988
38243,221.76896408049996
38244,465.0415110082999
38245,227.45023004360982
38246,142.52859633414997
38247,427.9463003581999
38248,123.33121233471978
38249,312.16041707362024
38250,79.63606964698992
38251,275.24532317335996
38252,222.24501563130016
38253,342.8972062031998
38254,176.90832793725997
38255,219.94670360243
38256,151.17477539613012
38257,235.6065577087997
38258,273.8806790151896
38259,287.6558359368999
38260,162.75547400609997
38261,89.11522939467002
38262,195.1519982983201
38263,163.9581197989901
38264,277.3510164845801
38265,157.5008649872899
38266,267.4724240887997
38267,218.27994071849005
38268,183.5605060363301
38269,131.45796511453003
38270,878.3927276435
38271,478.1337872156999
38272,175.36506673519983
38273,180.77753348617
38274,228.22006898797994
38275,84.78018861692003
38276,156.62554983387017
38277,348.856191818
38278,186.94005633329996
38279,264.38081216120014
38280,266.65137491239966
38281,121.85147620311992
38282,969.0830579847002
38283,166.42640323609993
38284,248.82337511369997
38285,877.0637826390997
38286,240.6265533476001
38287,180.70758969874993
38288,110.8787639163199
38289,156.00458806692
38290,315.01462940951
38291,664.4423585259
38292,113.57374101710992
38293,147.82741463885992
38294,148.12793441838994
38295,521.9209602663997
38296,158.26998485714995
38297,174.93783446184008
38298,304.20676773919996
38299,485.5278450961993
38300,131.30894668788983
38301,250.28223944630008
38302,271.3795285595003
38303,297.59015246019976
38304,159.40553602431004
38305,379.2249078327001
38306,284.5914431960002
38307,219.53522294530006
38308,286.52790806059994
38309,141.21856912613995
38310,366.89743321310027
38311,190.18536766489996
38312,221.2570111986
38313,179.83226403487993
38314,92.20719645052007
38315,167.09735198712005
38316,134.1453932863901
38317,152.06088541816987
38318,314.38057207140014
38319,160.22917271549
38320,485.7634854642002
38321,228.5263512422999
38322,168.7138139657
38323,144.36488088920004
38324,721.3538296951992
38325,207.28217348092028
38326,346.3143565322001
38327,144.28957106127024
38328,186.1481407378
38329,327.1014534975
38330,377.2856865461999
38331,145.1568724838201
38332,121.94000689645006
38333,260.0890807902602
38334,176.05854128651987
38335,179.35019898940004
38336,304.1919572887997
38337,121.94819170506997
38338,148.44904445798994
38339,367.7611135932002
38340,217.64360694860008
38341,514.8535709062999
38342,408.60202265059945
38343,202.23112277030003
38344,153.0064206704701
38345,182.61917564099997
38346,227.9992056865002
38347,1213.1912430281004
38348,488.97700601620033
38349,219.66655105869987
38350,91.35759798152995
38351,233.7271925006001
38352,155.63256807765995
38353,717.8900145297998
38354,114.38539654543008
38355,227.10010007418015
38356,229.6058518702305
38357,297.82144647180047
38358,241.46101459229985
38359,141.67336300457978
38360,266.56017201430024
38361,144.46115524248992
38362,456.9809540813002
38363,202.63058868414004
38364,322.1213533238996
38365,271.0636034407
38366,240.58909987139992
38367,107.71388560180999
38368,105.04897815658984
38369,286.5680486161
38370,362.91912177300014
38371,369.217292735
38372,408.54203891469996
38373,502.2395921284
38374,139.44323101137
38375,1301.9729606542999
38376,191.73666205447998
38377,194.32285600786994
38378,235.51981754010006
38379,172.26805818498
38380,236.6253383186997
38381,260.2584471330998
38382,225.50048765750017
38383,440.5710524648004
38384,270.68110257969994
38385,335.51944556710015
38386,113.76268764668991
38387,233.52818261559995
38388,394.2423254933998
38389,328.6055504118998
38390,137.39522720979002
38391,223.90438397860007
38392,162.60734981410025
38393,214.2004690902997
38394,321.03420275589986
38395,997.8383677452989
38396,261.33683989865006
38397,241.5363623263
38398,266.846952859
38399,170.67027762800015
38400,215.46287541630016
38401,203.66441932279992
38402,499.90974640650074
38403,166.78872989051004
38404,161.7879094380599
38405,177.09649793490001
38406,293.58435482779987
38407,298.2151418451
38408,191.59036486002998
38409,200.3578298005898
38410,189.99011475650002
38411,176.50894964852984
38412,177.5212312075401
38413,189.80569522348006
38414,179.98160536069994
38415,193.21480671421997
38416,227.32446114719986
38417,831.3157978548002
38418,214.0775478921701
38419,125.1956350566601
38420,344.20088211590013
38421,315.5143442414
38422,110.68370304544008
38423,169.79739045751984
38424,728.4195594741
38425,411.1580790625005
38426,141.36449127284007
38427,871.5591716051998
38428,164.41860005965998
38429,386.6447480599998
38430,143.48365498204012
38431,149.4313767044499
38432,421.9663487396996
38433,140.68731985608997
38434,318.0394884282
38435,372.4191740503996
38436,163.77381018808
38437,209.37313868180016
38438,243.99632275630003
38439,210.46934469309986
38440,370.62056184149964
38441,387.03870174909986
38442,307.0387992727
38443,312.1085932525999
38444,567.9961365485999
38445,263.9628086722996
38446,284.9033889516998
38447,298.5266227290002
38448,209.70265545410004
38449,426.56722815249964
38450,230.10679871870016
38451,778.8971224922
38452,227.10401574820014
38453,519.5196345583998
38454,110.11248333276995
38455,164.49875867294008
38456,126.68034521353012
38457,280.5090940509001
38458,113.37478918981998
38459,1066.1621365867
38460,311.48921004315986
38461,216.99652310508012
38462,532.7220890417996
38463,153.15364896586
38464,191.0741954385599
38465,660.455148441401
38466,304.0592077051
38467,359.4783321331
38468,523.4372943381009
38469,170.42990506032996
38470,299.97046698010007
38471,206.33964113890013
38472,212.2318841175398
38473,201.83982038589994
38474,145.67037555995
38475,277.4842600221999
38476,274.2851047038
38477,224.56676052310013
38478,687.0595490945001
38479,203.69370258488982
38480,194.23009194419973
38481,402.6499406817999
38482,704.6017958225
38483,128.29572523344982
38484,148.50031975496998
38485,152.11421741507002
38486,148.56213290264992
38487,387.1569736426996
38488,173.04412913661992
38489,408.0011381869998
38490,178.66615876769998
38491,356.59545728840004
38492,259.2826753727001
38493,117.11577735324992
38494,182.45278581835987
38495,472.40207601199995
38496,284.5747267387001
38497,277.3788438064998
38498,161.90724169169994
38499,312.09574287149957
38500,264.8580535059998
38501,305.12804877959996
38502,132.14935516234993
38503,170.33211830487997
38504,142.6128808386399
38505,349.6191805594005
38506,322.62355983469985
38507,142.73042821462988
38508,125.98310876622001
38509,236.11774994959993
38510,274.48099151890005
38511,243.9877859999999
38512,189.56291742979988
38513,133.00378035619
38514,197.24084915215013
38515,638.8257289903989
38516,272.4615025660002
38517,188.23843015372003
38518,203.22066978339998
38519,303.8319969354002
38520,152.0152603760399
38521,213.4058880698001
38522,411.25820879249994
38523,225.09518180729995
38524,174.41768832699975
38525,222.52677105839993
38526,245.89035838230018
38527,1049.8359248263994
38528,413.6816235065001
38529,501.2540488781004
38530,361.7998261354001
38531,519.9078362486997
38532,147.13579696477004
38533,159.34204712477992
38534,162.98877510827
38535,227.94671076910993
38536,1570.1634440493995
38537,155.43484883480988
38538,385.7842338653998
38539,170.69092925419992
38540,253.56575976230013
38541,109.21144515663012
38542,213.37282099702998
38543,147.1833748196
38544,132.86639298629999
38545,433.6981456977997
38546,166.39374622439993
38547,324.2821407663
38548,380.5053439406199
38549,192.5438467131401
38550,407.4165681950002
38551,1045.0828757855006
38552,103.93349230680988
38553,159.60193790478027
38554,189.99869684289988
38555,320.43160489459984
38556,363.93765785119996
38557,280.63153325070004
38558,134.97191471065014
38559,151.55865612209988
38560,978.1119221287611
38561,232.45564379354997
38562,208.73511145570012
38563,150.51202264693993
38564,338.03302172940005
38565,96.58003890077985
38566,376.35946619729947
38567,194.46505458260017
38568,272.45998766970007
38569,96.96071477544983
38570,194.78716222783015
38571,191.1895109275899
38572,182.88845443409988
38573,448.26797478400016
38574,307.15825613470025
38575,183.1148154268799
38576,264.39268644970014
38577,267.700326833
38578,172.2043847986999
38579,234.06044920749997
38580,182.5020354342201
38581,241.12952648712997
38582,180.45153841739983
38583,163.87109209955992
38584,123.27887751209997
38585,558.3498403744004
38586,155.51754036633992
38587,393.84977848620025
38588,180.10054228995983
38589,775.5950845465009
38590,281.08098210739973
38591,129.11422479925008
38592,121.17590563976995
38593,178.06755521239992
38594,518.5667994870001
38595,247.82262354590014
38596,81.17263843459999
38597,282.00811797499006
38598,165.14090091179995
38599,152.60883898301003
38600,158.9614953479299
38601,432.34769282070016
38602,369.50350397169973
38603,276.09216954820005
38604,142.90324656244997
38605,248.76005602890018
38606,227.2374107511001
38607,148.80222426013987
38608,116.07222366306016
38609,246.26900550470012
38610,313.0644934328999
38611,121.29224043983993
38612,269.7129702724
38613,81.51283804532001
38614,190.09446637409982
38615,138.55671413301002
38616,409.8929114700898
38617,178.98738831050997
38618,224.97145543250016
38619,514.5816971886005
38620,137.25737765988998
38621,188.42526363330018
38622,181.6856522181999
38623,144.19861665763
38624,175.08521728920007
38625,1084.767181047801
38626,270.18219819459995
38627,339.87278919699963
38628,266.5699554722001
38629,191.48764260179988
38630,168.59698928662988
38631,966.9617364613018
38632,136.3082104611299
38633,112.5838359181299
38634,166.05788033160988
38635,569.3075998466405
38636,117.9218935367401
38637,123.27249233958
38638,169.43107787574002
38639,176.15154209816998
38640,436.93049476790054
38641,402.7328492447004
38642,212.46792331439997
38643,161.2720450148002
38644,252.22442922979997
38645,342.5372300268
38646,161.7791128075
38647,150.15910353049986
38648,180.5878930282999
38649,97.4255505767299
38650,198.03098497498993
38651,136.76817112896993
38652,198.64158796109996
38653,545.0983453703202
38654,202.4260093086999
38655,215.44697090418984
38656,287.12804946279977
38657,302.2342870559999
38658,473.44855551160066
38659,358.9560494488999
38660,164.56748200554995
38661,352.3784151405997
38662,868.3619744755
38663,868.1918296125002
38664,167.21530507661984
38665,147.99951582957996
38666,392.87163396460016
38667,302.02006855959996
38668,251.18998747580014
38669,520.7571220146007
38670,168.17558297317996
38671,170.52150040890996
38672,343.61679514840034
38673,165.89065706058008
38674,148.60577312088003
38675,260.9079550992996
38676,258.65139039750005
38677,358.8258146787999
38678,145.20105282927997
38679,247.08412913587995
38680,171.99794852347006
38681,200.61097025913992
38682,278.362776361
38683,682.1342936215993
38684,184.92212911490003
38685,411.56924603379986
38686,92.92644060498998
38687,232.01456932462003
38688,151.99648148883
38689,196.65457671856993
38690,759.9540688873003
38691,794.3106691185609
38692,252.20078301110016
38693,82.62414241885995
38694,244.09288126559989
38695,155.61117217410003
38696,570.8849668403002
38697,139.09133624607995
38698,163.83673516368992
38699,175.19950327702995
38700,225.29775459519976
38701,219.3529951512398
38702,216.67000989900015
38703,99.33385648063998
38704,138.1951116642701
38705,539.1858768079003
38706,88.84001593293992
38707,195.45557640780007
38708,337.6156719355998
38709,244.34845340280015
38710,216.37520907750027
38711,204.78359357740015
38712,350.97283962469976
38713,513.0143298480003
38714,135.26960019215994
38715,906.0448068777996
38716,323.6933587066001
38717,480.8932436657003
38718,285.48296761539996
38719,143.86446817148
38720,123.03119266439984
38721,382.2698295565003
38722,147.18566102927016
38723,83.67076427713009
38724,447.5772387601003
38725,227.92480291529972
38726,267.61920928472006
38727,909.0955185804987
38728,672.6022376982002
38729,217.95331300290007
38730,201.26419769232996
38731,354.8620902527996
38732,568.2146074286001
38733,1153.8820854317994
38734,204.0682325555998
38735,140.60014495170998
38736,749.8480167438996
38737,225.78311969339984
38738,312.63039513780006
38739,222.90749759780007
38740,194.49198759829994
38741,178.79869794501977
38742,836.9245361686
38743,304.6670394664997
38744,534.8081714440992
38745,167.59060590830006
38746,372.45024166562
38747,148.7811576191502
38748,196.1286568812001
38749,262.44702754989993
38750,227.91498786750012
38751,207.47846356835
38752,167.66615967219994
38753,792.6910265348004
38754,219.12956139429988
38755,868.9528098539004
38756,146.95766520266005
38757,135.79054671807992
38758,154.13136230354
38759,206.20266717079994
38760,508.1908840546001
38761,433.8602824830001
38762,199.5113040843998
38763,764.9331939365004
38764,126.64222545648985
38765,232.78876318219992
38766,153.43659884324003
38767,286.03484250450003
38768,396.1046298763997
38769,903.6868971670002
38770,118.07409499341995
38771,399.1683604497004
38772,292.1675267705001
38773,273.47763734039984
38774,578.1202394075
38775,257.3224290834001
38776,386.0239868228
38777,249.26960740400006
38778,542.8860076421998
38779,203.00160350629986
38780,216.93926954005002
38781,112.7790905488201
38782,858.9177678065992
38783,147.89566353510992
38784,138.20100043715004
38785,246.98165206410013
38786,165.96764503550017
38787,305.62050768619997
38788,157.05493673882023
38789,368.66261543939993
38790,170.17046903940994
38791,243.45318246060012
38792,196.70328528240017
38793,218.12246329270016
38794,90.86858424352998
38795,141.68561906532005
38796,166.99950788911008
38797,139.5856294331999
38798,209.54697524459996
38799,351.1058989644
38800,259.46402241770005
38801,440.20336303650026
38802,397.3705909799998
38803,220.47971359517018
38804,300.4894172734002
38805,316.54500405160013
38806,253.88703440910004
38807,549.1631422266994
38808,397.6014741678999
38809,218.75583482249982
38810,222.34321997159995
38811,191.4579862471999
38812,275.7756749264
38813,263.38289833860017
38814,189.13222872805005
38815,259.93484297980024
38816,254.97113999599978
38817,304.5044417630999
38818,386.9722468415999
38819,155.67777244207014
38820,204.34844719919013
38821,651.4908177318
38822,498.9110083908997
38823,208.4153203917999
38824,84.74286050867998
38825,185.613872494
38826,273.66880850560005
38827,369.9918332145002
38828,256.83021529795013
38829,194.15957238108982
38830,427.9591235316997
38831,169.7623107393001
38832,190.0094476666001
38833,292.6168444831001
38834,369.84691041089997
38835,232.1242624807997
38836,222.38463739791987
38837,191.1890983765001
38838,139.34460141374004
38839,761.0370365240991
38840,145.8556897769401
38841,442.5910666255
38842,196.7043804531699
38843,571.2380305336997
38844,105.32476109482988
38845,298.0762236963001
38846,158.42757801569988
38847,369.8125278283001
38848,271.7492991547
38849,192.29315519169967
38850,150.07598546506986
38851,127.83252265009992
38852,184.17000279719994
38853,248.9455306006
38854,173.76308093033995
38855,203.6814867458998
38856,131.0463658256499
38857,537.0669936752996
38858,86.54184144163983
38859,226.34639467380012
38860,181.84148268029992
38861,359.5116838938699
38862,235.85261629672038
38863,285.5550207697102
38864,139.06313134720003
38865,356.30074339242015
38866,152.21101156170005
38867,238.14048325800007
38868,560.47870404276
38869,84.04420152533008
38870,544.4792336979996
38871,318.4886827960001
38872,576.2001271004996
38873,233.41285171436985
38874,285.14178508109984
38875,346.7658424932
38876,149.87846726178
38877,346.3977498682003
38878,251.72407153320015
38879,276.6065030743999
38880,149.74236981082996
38881,326.02898875630007
38882,128.50699874945997
38883,121.28618546475005
38884,144.66243925025995
38885,241.95740034839991
38886,243.3697264477999
38887,592.7258453921
38888,151.28296623179008
38889,388.59799380414023
38890,154.8049429752499
38891,149.37533633507005
38892,340.31505844850005
38893,675.2363917157003
38894,189.55499300539995
38895,235.66008142659982
38896,122.02511864157991
38897,218.67568828759985
38898,199.55904385625996
38899,277.76493720459996
38900,135.32017221909993
38901,309.06132922190017
38902,151.68013617831997
38903,169.2246312927001
38904,122.64112097551995
38905,169.45143947406012
38906,140.68999544482995
38907,283.1974612782997
38908,256.35584584129987
38909,349.8343309336
38910,222.06144905860006
38911,135.78087017158987
38912,195.20570440089998
38913,223.4777853077998
38914,328.58385836290006
38915,256.8014988241
38916,192.5533767514002
38917,221.60203692480005
38918,1260.443925750299
38919,203.37607931630018
38920,212.58332766550996
38921,193.33414982625976
38922,187.9027870207
38923,301.5499850856998
38924,265.0656573177701
38925,412.55598424870004
38926,645.4356407971999
38927,176.30502858149993
38928,161.04798414579972
38929,142.30859217228013
38930,203.10190398601983
38931,235.73099817310035
38932,102.56237109839017
38933,156.18487141322998
38934,578.8240348541002
38935,288.95348092579997
38936,434.43389287769975
38937,234.70032077939996
38938,277.8474177808301
38939,171.94666417214995
38940,103.85309181181994
38941,143.7254161978199
38942,230.47777463323007
38943,662.9026887485998
38944,165.04250329503992
38945,341.4484479904
38946,1011.277586098
38947,629.7616717103999
38948,127.46633268959025
38949,120.50148806394012
38950,214.5556869492898
38951,253.02483683049985
38952,168.62374764838992
38953,220.92124258799015
38954,187.03256828830007
38955,165.07510702740007
38956,266.86831395420006
38957,645.3618593013999
38958,230.2155839277
38959,173.87933997749988
38960,208.42994105499986
38961,146.96669791986022
38962,151.70486427353006
38963,515.5133211401003
38964,269.7771228173999
38965,159.1732041686599
38966,242.96150474139992
38967,253.83160891469996
38968,268.0208847945002
38969,968.5702173052994
38970,248.93793344070048
38971,210.0630123376299
38972,181.37973924831977
38973,187.90445204399998
38974,1309.6722566883
38975,352.89536352880043
38976,195.44920939014
38977,230.91872288350018
38978,121.53431978640005
38979,190.5074100925698
38980,500.9051830934001
38981,117.82521717939997
38982,139.63789867811
38983,152.95215441248996
38984,257.00592168749984
38985,271.03748205688004
38986,568.1222646592
38987,264.68869237650006
38988,355.33882786669994
38989,105.77256680546999
38990,261.98489703020005
38991,936.9016658204002
38992,271.86511382940006
38993,171.71899364240016
38994,290.2226259949998
38995,210.72609437386996
38996,433.7695623230998
38997,201.3837896112001
38998,150.27843048097
38999,124.34698399242994
39000,198.63709357703013
39001,171.01093377312998
39002,241.23604128999975
39003,468.2130825138
39004,118.87612021651002
39005,164.60850543247977
39006,291.49422051159996
39007,121.57031378778998
39008,469.8276450883007
39009,226.58452761900014
39010,146.48857405107
39011,218.61528811379995
39012,283.34536687220003
39013,754.383520163001
39014,232.4769797477999
39015,284.95002088240005
39016,205.49072543732007
39017,195.29980303956006
39018,170.95259154107
39019,179.83865516012995
39020,214.90889859519996
39021,283.16826077610017
39022,211.31409184920008
39023,166.4543218916901
39024,186.3888100870101
39025,270.6497183107
39026,576.8501538654007
39027,324.94399349609995
39028,172.4709193089897
39029,321.8447665140999
39030,182.6400323581
39031,771.0189645273006
39032,184.87167525188002
39033,144.73950073476993
39034,270.8859368556
39035,193.6564561209299
39036,126.17252126625007
39037,175.99884117489998
39038,1785.7149330365903
39039,392.6887880888002
39040,133.44968892049
39041,235.07396995360014
39042,274.44278891160013
39043,279.1233129744999
39044,144.01359987534997
39045,187.14033479499994
39046,274.9600371383001
39047,212.18536465949995
39048,252.62583341840028
39049,350.4184423070996
39050,134.50056022553014
39051,713.5691341566998
39052,694.0238978709999
39053,98.21264677184986
39054,142.26293003540974
39055,752.5437673759994
39056,260.4543202319998
39057,460.79244961650033
39058,281.9857736673998
39059,234.58393816869986
39060,399.12976655219956
39061,190.04817649762015
39062,232.81577573595976
39063,161.9506018507299
39064,147.54658481822995
39065,194.7309972863401
39066,132.61818846895005
39067,279.6304140466
39068,390.6811685720003
39069,232.84313681099997
39070,243.44816061280025
39071,1020.5257208499995
39072,148.28270525979994
39073,237.66930719449974
39074,206.66986707639987
39075,393.3256767571998
39076,312.4758043659001
39077,681.9913571332002
39078,226.19033546303055
39079,307.2212507137901
39080,225.36820869040002
39081,583.0426255711001
39082,243.00609056730008
39083,728.8521456081011
39084,91.62503525350007
39085,440.03272534220025
39086,129.82518220285004
39087,448.9971373395205
39088,182.4006796095003
39089,144.81610704686003
39090,199.387189214
39091,164.30670942452997
39092,177.45512943908005
39093,154.4944850305
39094,330.6705145768599
39095,160.21480953662007
39096,368.29674885240036
39097,502.17393781000004
39098,218.05740155449996
39099,422.1036382418
39100,172.57747230759986
39101,608.9897395145
39102,131.42239668946004
39103,141.59373971554996
39104,431.9970473159999
39105,205.6878415901001
39106,208.1956778635001
39107,583.1802697957999
39108,206.08530869901008
39109,221.8437854886601
39110,451.2149641271996
39111,183.31405081599004
39112,351.68881561300003
39113,247.98275275158016
39114,171.62415132942
39115,171.8124385237301
39116,125.08746664998986
39117,552.8186333637999
39118,335.96390290579967
39119,1163.7915137514995
39120,117.32140196480016
39121,146.78254462241986
39122,445.17133294270053
39123,247.06468259050007
39124,285.4191579051999
39125,187.24515078564994
39126,304.31137869620005
39127,500.6142151732001
39128,150.1404843958599
39129,148.37999791865
39130,848.2370459175
39131,233.4490674449
39132,124.42129681726986
39133,280.4878322068998
39134,154.3918720188099
39135,219.14540802770003
39136,165.99417718709003
39137,230.7973600743101
39138,390.8283100978902
39139,392.42796119079975
39140,129.42971468006994
39141,167.7929138424999
39142,240.46691035910013
39143,248.39356419650005
39144,152.61711626079997
39145,96.03723839369
39146,167.0892424879799
39147,247.6419932757999
39148,192.58524274138995
39149,140.20985416924998
39150,268.8442805126998
39151,296.5290618207998
39152,436.2909745738005
39153,162.20145691580015
39154,123.38274588077007
39155,1129.0307647992001
39156,174.13885557257012
39157,119.59739575680999
39158,562.0001822947004
39159,179.82649144539988
39160,177.0366375588
39161,137.6230256243199
39162,361.58041921999995
39163,130.49594489983008
39164,485.3337402367003
39165,135.1588466472899
39166,74.27420524333003
39167,182.02607601877003
39168,79.47096884204004
39169,335.08387947740016
39170,92.77458814881992
39171,183.9717403909
39172,353.76567181219974
39173,533.7210860391
39174,141.92449611503014
39175,139.3356281801199
39176,174.89520852875998
39177,98.3492275856601
39178,201.05401820750998
39179,204.77484250840996
39180,239.66795224778
39181,206.29179800299997
39182,165.87560687256
39183,688.1745894849003
39184,253.29179150819985
39185,633.4466406274
39186,447.7179854772995
39187,1384.8784957220012
39188,99.45011956945999
39189,88.59325568508007
39190,426.7201329300997
39191,274.7943770688
39192,187.34165764264003
39193,345.32940319759985
39194,187.38973836983007
39195,205.54054002139986
39196,185.07236411299996
39197,606.2737255578999
39198,207.52073820960007
39199,253.58451516247013
39200,368.2245648879402
39201,251.34146087669987
39202,148.81439979514002
39203,154.5594477301
39204,167.56661815836
39205,288.8836509469
39206,127.32950054130998
39207,483.71294204010013
39208,433.4877318308998
39209,275.8294008147
39210,110.27623417392994
39211,345.57722704549957
39212,213.24259320465984
39213,224.78808474000007
39214,241.19897362639975
39215,150.2250917712101
39216,277.9546786075997
39217,200.46347911677975
39218,239.88586327789992
39219,196.5645561306999
39220,268.19223793009974
39221,419.46284126080053
39222,296.3471700140698
39223,317.77639650080005
39224,212.83418331109993
39225,238.11372231209995
39226,188.86736054450034
39227,320.8642904045998
39228,234.89491690339997
39229,129.46813086980012
39230,757.1859337988002
39231,226.50786003450003
39232,229.57281938409957
39233,87.46873826378001
39234,176.86297755349975
39235,822.4940447923991
39236,406.6033429287
39237,225.42264675229998
39238,199.94549974616993
39239,293.17124459020016
39240,347.1521767618003
39241,165.7697767998001
39242,105.97288809959002
39243,294.0615386187002
39244,600.3399164117002
39245,78.20817699658997
39246,200.44105980970002
39247,203.66812617854012
39248,237.3443939391998
39249,282.79537034389995
39250,238.9677258056
39251,206.64905625350008
39252,271.7718127890001
39253,186.8268671248001
39254,239.65899982479996
39255,300.36376752509955
39256,191.6455774138
39257,157.2032740304799
39258,556.6122838566997
39259,308.59184244629995
39260,254.88787710740033
39261,340.4214617415004
39262,269.62911526719995
39263,334.14694493319996
39264,415.14834274819975
39265,164.42176949294992
39266,143.03863307382002
39267,140.12794246647005
39268,111.4118706024099
39269,164.7132071936099
39270,222.68953780319978
39271,185.18615919819987
39272,290.14492098412
39273,254.19364881189958
39274,140.07100510509989
39275,683.7414560487996
39276,269.33406828970004
39277,107.97711420005984
39278,213.91672467115993
39279,550.9063932082007
39280,190.32409249678017
39281,229.95498608619985
39282,380.59648091449975
39283,182.77943563383974
39284,283.2500747566
39285,189.01110155180015
39286,266.4765181552995
39287,539.8106533514999
39288,171.95149766120014
39289,158.7101543716
39290,111.79534184764994
39291,228.32821079969972
39292,365.52652560240006
39293,167.9907619899198
39294,327.4945213960001
39295,263.69187185669995
39296,238.72839355760004
39297,298.8894376649001
39298,420.2289652711998
39299,200.9140048308999
39300,460.1268267184994
39301,261.71642042039986
39302,523.6738551830002
39303,588.6361182852
39304,149.43042994328985
39305,133.42955287010003
39306,184.29847275815973
39307,243.77652930939968
39308,177.68754946199996
39309,208.50107514529992
39310,227.57625060319992
39311,139.05279685421002
39312,756.9398601803989
39313,227.96049597194013
39314,142.75218037627997
39315,159.68089321510004
39316,1200.1954927273998
39317,97.8207654937501
39318,265.5027000164001
39319,295.1716809717999
39320,117.85836475045015
39321,554.4020041875996
39322,645.5357079401995
39323,252.93806189729992
39324,135.30590494232976
39325,142.54446605304005
39326,106.66322967065014
39327,656.6243464024004
39328,291.0991677749
39329,867.8940736342005
39330,248.03090037019993
39331,372.81378738729995
39332,297.2118027886002
39333,132.86134944679984
39334,314.5332167194002
39335,108.94843711842009
39336,463.09337990390026
39337,156.98647428393
39338,173.28026248358998
39339,88.21233932157014
39340,215.44541957172015
39341,254.5190686526
39342,289.1917619686999
39343,370.58347921330005
39344,293.0925754367
39345,169.66240607337994
39346,632.6838906635998
39347,137.27460497041017
39348,141.25811592042982
39349,156.62669644101993
39350,166.84003350423015
39351,524.0605376260003
39352,183.33787839803995
39353,273.27764803160034
39354,397.4650059513003
39355,303.9996224965999
39356,157.57396641007014
39357,197.75412572835015
39358,109.44082472914015
39359,209.9891710432002
39360,302.4059017427
39361,172.59466292680014
39362,198.89284486507972
39363,191.04302381779996
39364,103.76401318232989
39365,149.46145210952994
39366,227.53384192170006
39367,180.8839937607801
39368,196.30459559710005
39369,314.41031284269997
39370,150.46524892288994
39371,103.96256581856
39372,199.2239815205
39373,124.54032096077005
39374,219.73475959409996
39375,396.4045393234002
39376,177.12070200672005
39377,353.7319360340997
39378,143.72396252924997
39379,206.0924077443001
39380,154.78349467384
39381,227.9130181789
39382,665.9890179936999
39383,232.67330224812997
39384,126.55759209815999
39385,165.24037798425994
39386,303.49343862340015
39387,132.33913494765
39388,312.3107754113
39389,357.9442362705999
39390,366.85292413630003
39391,145.25583382721004
39392,221.40283171919987
39393,135.7502401869499
39394,252.01995721619983
39395,172.95776041386
39396,170.19806172582003
39397,296.43291187949984
39398,362.78695266769995
39399,366.4061964861999
39400,158.74796162746998
39401,248.75938251418017
39402,109.0340839960299
39403,371.17970030960015
39404,327.60425532859983
39405,264.24711755239997
39406,200.72706960872995
39407,260.65056863320007
39408,70.62614329739999
39409,136.96717334038001
39410,447.6726618030998
39411,535.0896804375004
39412,204.06887006489987
39413,209.81586824119984
39414,663.1650068442999
39415,146.36592871539986
39416,663.3308508548998
39417,319.3472535778001
39418,196.09834733720018
